                  美元兑离岸人民币 (USDCNH)
      时间	    开盘	    最高	    最低	    收盘	         成交量	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	
 2017/03/15	  6.8982	  6.9029	  6.8444	  6.8523	              0	      0.009	      0.010	     -0.002	
 2017/03/16	  6.8528	  6.8779	  6.8475	  6.8717	              0	      0.007	      0.009	     -0.004	
 2017/03/17	  6.8712	  6.8942	  6.8685	  6.8851	              0	      0.007	      0.009	     -0.004	
 2017/03/20	  6.8876	  6.8980	  6.8845	  6.8901	              0	      0.007	      0.008	     -0.003	
 2017/03/21	  6.8897	  6.8958	  6.8674	  6.8752	              0	      0.006	      0.008	     -0.004	
 2017/03/22	  6.8755	  6.8810	  6.8613	  6.8673	              0	      0.004	      0.007	     -0.006	
 2017/03/23	  6.8677	  6.8756	  6.8649	  6.8716	              0	      0.003	      0.006	     -0.006	
 2017/03/24	  6.8709	  6.8848	  6.8671	  6.8720	              0	      0.002	      0.006	     -0.006	
 2017/03/27	  6.8656	  6.8662	  6.8448	  6.8553	              0	      0.000	      0.004	     -0.008	
 2017/03/28	  6.8562	  6.8778	  6.8544	  6.8772	              0	      0.001	      0.004	     -0.006	
 2017/03/29	  6.8770	  6.8775	  6.8656	  6.8729	              0	      0.000	      0.003	     -0.005	
 2017/03/30	  6.8742	  6.8844	  6.8668	  6.8838	              0	      0.001	      0.003	     -0.003	
 2017/03/31	  6.8829	  6.8905	  6.8692	  6.8700	              0	      0.001	      0.002	     -0.003	
 2017/04/03	  6.8720	  6.8772	  6.8671	  6.8716	              0	      0.000	      0.002	     -0.003	
 2017/04/04	  6.8713	  6.8826	  6.8705	  6.8762	              0	      0.000	      0.002	     -0.002	
 2017/04/05	  6.8761	  6.8875	  6.8738	  6.8828	              0	      0.001	      0.001	     -0.001	
 2017/04/06	  6.8834	  6.8930	  6.8813	  6.8917	              0	      0.002	      0.002	      0.001	
 2017/04/07	  6.8924	  6.9003	  6.8878	  6.8981	              0	      0.004	      0.002	      0.003	
 2017/04/10	  6.9000	  6.9143	  6.8995	  6.9043	              0	      0.005	      0.003	      0.005	
 2017/04/11	  6.9047	  6.9095	  6.8993	  6.9011	              0	      0.006	      0.003	      0.005	
 2017/04/12	  6.9003	  6.9051	  6.8806	  6.8835	              0	      0.005	      0.004	      0.003	
 2017/04/13	  6.8836	  6.8878	  6.8674	  6.8836	              0	      0.005	      0.004	      0.001	
 2017/04/14	  6.8839	  6.8880	  6.8780	  6.8798	              0	      0.004	      0.004	     -0.000	
 2017/04/17	  6.8778	  6.8833	  6.8743	  6.8819	              0	      0.003	      0.004	     -0.001	
 2017/04/18	  6.8815	  6.8876	  6.8726	  6.8758	              0	      0.002	      0.003	     -0.002	
 2017/04/19	  6.8759	  6.8856	  6.8737	  6.8843	              0	      0.002	      0.003	     -0.002	
 2017/04/20	  6.8851	  6.8872	  6.8776	  6.8820	              0	      0.002	      0.003	     -0.002	
 2017/04/21	  6.8826	  6.8920	  6.8777	  6.8890	              0	      0.002	      0.003	     -0.001	
 2017/04/24	  6.8806	  6.8892	  6.8795	  6.8840	              0	      0.002	      0.003	     -0.001	
 2017/04/25	  6.8853	  6.8905	  6.8815	  6.8888	              0	      0.002	      0.003	     -0.001	
 2017/04/26	  6.8888	  6.9027	  6.8865	  6.8957	              0	      0.003	      0.003	      0.001	
 2017/04/27	  6.8966	  6.9045	  6.8952	  6.9022	              0	      0.004	      0.003	      0.002	
 2017/04/28	  6.9009	  6.9044	  6.8919	  6.8965	              0	      0.004	      0.003	      0.002	
 2017/05/01	  6.8977	  6.9029	  6.8948	  6.8956	              0	      0.004	      0.003	      0.002	
 2017/05/02	  6.8957	  6.8990	  6.8868	  6.8878	              0	      0.004	      0.004	      0.001	
 2017/05/03	  6.8882	  6.8955	  6.8853	  6.8944	              0	      0.004	      0.004	      0.001	
 2017/05/04	  6.8949	  6.8975	  6.8896	  6.8916	              0	      0.004	      0.004	      0.000	
 2017/05/05	  6.8925	  6.9068	  6.8909	  6.9015	              0	      0.004	      0.004	      0.001	
 2017/05/08	  6.9021	  6.9101	  6.9013	  6.9080	              0	      0.005	      0.004	      0.002	
 2017/05/09	  6.9078	  6.9174	  6.9075	  6.9126	              0	      0.006	      0.004	      0.003	
 2017/05/10	  6.9125	  6.9155	  6.9069	  6.9122	              0	      0.007	      0.005	      0.004	
 2017/05/11	  6.9132	  6.9141	  6.9012	  6.9054	              0	      0.007	      0.005	      0.003	
 2017/05/12	  6.9057	  6.9063	  6.8960	  6.8966	              0	      0.006	      0.005	      0.001	
 2017/05/15	  6.8987	  6.9018	  6.8853	  6.8900	              0	      0.005	      0.005	     -0.001	
 2017/05/16	  6.8900	  6.8912	  6.8725	  6.8748	              0	      0.002	      0.005	     -0.005	
 2017/05/17	  6.8760	  6.8835	  6.8697	  6.8746	              0	      0.001	      0.004	     -0.007	
 2017/05/18	  6.8757	  6.8884	  6.8719	  6.8855	              0	      0.000	      0.003	     -0.006	
 2017/05/19	  6.8868	  6.8899	  6.8709	  6.8718	              0	     -0.001	      0.002	     -0.007	
 2017/05/22	  6.8759	  6.8836	  6.8732	  6.8754	              0	     -0.002	      0.001	     -0.007	
 2017/05/23	  6.8762	  6.8828	  6.8747	  6.8825	              0	     -0.002	      0.001	     -0.006	
 2017/05/24	  6.8826	  6.8897	  6.8724	  6.8759	              0	     -0.003	     -0.000	     -0.006	
 2017/05/25	  6.8760	  6.8796	  6.8440	  6.8493	              0	     -0.006	     -0.001	     -0.009	
 2017/05/26	  6.8532	  6.8540	  6.8140	  6.8200	              0	     -0.010	     -0.003	     -0.014	
 2017/05/29	  6.8210	  6.8279	  6.8023	  6.8265	              0	     -0.013	     -0.005	     -0.015	
 2017/05/30	  6.8274	  6.8336	  6.8210	  6.8264	              0	     -0.015	     -0.007	     -0.015	
 2017/05/31	  6.8261	  6.8371	  6.7416	  6.7645	              0	     -0.021	     -0.010	     -0.022	
 2017/06/01	  6.7661	  6.7735	  6.7229	  6.7564	              0	     -0.026	     -0.013	     -0.027	
 2017/06/02	  6.7589	  6.7938	  6.7569	  6.7728	              0	     -0.029	     -0.016	     -0.025	
 2017/06/05	  6.7771	  6.7874	  6.7732	  6.7796	              0	     -0.030	     -0.019	     -0.022	
 2017/06/06	  6.7813	  6.7846	  6.7536	  6.7569	              0	     -0.032	     -0.022	     -0.022	
 2017/06/07	  6.7573	  6.7813	  6.7561	  6.7725	              0	     -0.033	     -0.024	     -0.018	
 2017/06/08	  6.7730	  6.7895	  6.7649	  6.7888	              0	     -0.031	     -0.025	     -0.012	
 2017/06/09	  6.7886	  6.7944	  6.7799	  6.7845	              0	     -0.030	     -0.026	     -0.008	
 2017/06/12	  6.7863	  6.7972	  6.7833	  6.7952	              0	     -0.028	     -0.027	     -0.003	
 2017/06/13	  6.7954	  6.7966	  6.7845	  6.7888	              0	     -0.026	     -0.027	      0.000	
 2017/06/14	  6.7890	  6.7928	  6.7722	  6.7849	              0	     -0.025	     -0.026	      0.002	
 2017/06/15	  6.7857	  6.8124	  6.7791	  6.8053	              0	     -0.022	     -0.026	      0.006	
 2017/06/16	  6.8055	  6.8330	  6.7996	  6.8105	              0	     -0.020	     -0.024	      0.009	
 2017/06/19	  6.8116	  6.8306	  6.8059	  6.8285	              0	     -0.016	     -0.023	      0.014	
 2017/06/20	  6.8296	  6.8371	  6.8181	  6.8189	              0	     -0.013	     -0.021	      0.015	
 2017/06/21	  6.8189	  6.8337	  6.8181	  6.8308	              0	     -0.010	     -0.019	      0.017	
 2017/06/22	  6.8304	  6.8388	  6.8253	  6.8359	              0	     -0.007	     -0.016	      0.018	
 2017/06/23	  6.8356	  6.8447	  6.8342	  6.8379	              0	     -0.005	     -0.014	      0.019	
 2017/06/26	  6.8368	  6.8596	  6.8343	  6.8579	              0	     -0.001	     -0.011	      0.021	
 2017/06/27	  6.8580	  6.8586	  6.8074	  6.8106	              0	     -0.002	     -0.010	      0.015	
 2017/06/28	  6.8105	  6.8116	  6.7938	  6.7949	              0	     -0.004	     -0.008	      0.009	
 2017/06/29	  6.7945	  6.8051	  6.7790	  6.7910	              0	     -0.006	     -0.008	      0.004	
 2017/06/30	  6.7905	  6.7959	  6.7580	  6.7784	              0	     -0.008	     -0.008	     -0.000	
 2017/07/03	  6.7766	  6.7989	  6.7725	  6.7949	              0	     -0.009	     -0.008	     -0.001	
 2017/07/04	  6.7954	  6.8084	  6.7934	  6.8043	              0	     -0.008	     -0.008	      0.000	
 2017/07/05	  6.8043	  6.8079	  6.7895	  6.7981	              0	     -0.008	     -0.008	      0.000	
 2017/07/06	  6.7967	  6.8061	  6.7932	  6.7976	              0	     -0.008	     -0.008	      0.000	
 2017/07/07	  6.7974	  6.8049	  6.7947	  6.8027	              0	     -0.007	     -0.008	      0.001	
 2017/07/10	  6.8010	  6.8095	  6.7963	  6.8040	              0	     -0.007	     -0.008	      0.002	
 2017/07/11	  6.8048	  6.8118	  6.7961	  6.7970	              0	     -0.007	     -0.008	      0.001	
 2017/07/12	  6.7962	  6.7973	  6.7827	  6.7850	              0	     -0.008	     -0.008	     -0.000	
 2017/07/13	  6.7853	  6.7875	  6.7727	  6.7818	              0	     -0.009	     -0.008	     -0.002	
 2017/07/14	  6.7822	  6.7858	  6.7628	  6.7640	              0	     -0.011	     -0.008	     -0.004	
 2017/07/17	  6.7637	  6.7725	  6.7588	  6.7664	              0	     -0.012	     -0.009	     -0.006	
 2017/07/18	  6.7665	  6.7683	  6.7413	  6.7469	              0	     -0.014	     -0.010	     -0.008	
 2017/07/19	  6.7465	  6.7642	  6.7432	  6.7631	              0	     -0.015	     -0.011	     -0.007	
 2017/07/20	  6.7620	  6.7718	  6.7520	  6.7565	              0	     -0.015	     -0.012	     -0.007	
 2017/07/21	  6.7568	  6.7646	  6.7528	  6.7566	              0	     -0.016	     -0.013	     -0.006	
 2017/07/24	  6.7558	  6.7611	  6.7419	  6.7500	              0	     -0.016	     -0.013	     -0.006	
 2017/07/25	  6.7499	  6.7598	  6.7427	  6.7582	              0	     -0.016	     -0.014	     -0.004	
 2017/07/26	  6.7582	  6.7594	  6.7401	  6.7428	              0	     -0.017	     -0.014	     -0.005	
 2017/07/27	  6.7422	  6.7463	  6.7236	  6.7400	              0	     -0.017	     -0.015	     -0.005	
 2017/07/28	  6.7394	  6.7483	  6.7326	  6.7354	              0	     -0.018	     -0.016	     -0.005	
 2017/07/31	  6.7358	  6.7377	  6.7240	  6.7271	              0	     -0.019	     -0.016	     -0.005	
 2017/08/01	  6.7279	  6.7315	  6.7153	  6.7288	              0	     -0.019	     -0.017	     -0.005	
 2017/08/02	  6.7290	  6.7341	  6.7217	  6.7274	              0	     -0.020	     -0.018	     -0.004	
 2017/08/03	  6.7278	  6.7370	  6.7233	  6.7251	              0	     -0.020	     -0.018	     -0.004	
 2017/08/04	  6.7242	  6.7367	  6.7185	  6.7352	              0	     -0.019	     -0.018	     -0.001	
 2017/08/07	  6.7361	  6.7371	  6.7253	  6.7284	              0	     -0.018	     -0.018	     -0.001	
 2017/08/08	  6.7286	  6.7293	  6.7010	  6.7130	              0	     -0.019	     -0.018	     -0.002	
 2017/08/09	  6.7119	  6.7177	  6.6881	  6.6886	              0	     -0.021	     -0.019	     -0.005	
 2017/08/10	  6.6880	  6.6900	  6.6642	  6.6645	              0	     -0.025	     -0.020	     -0.009	
 2017/08/11	  6.6649	  6.6946	  6.6567	  6.6711	              0	     -0.027	     -0.022	     -0.011	
 2017/08/14	  6.6735	  6.6916	  6.6685	  6.6900	              0	     -0.027	     -0.023	     -0.008	
 2017/08/15	  6.6898	  6.7026	  6.6831	  6.6934	              0	     -0.026	     -0.023	     -0.005	
 2017/08/16	  6.6931	  6.7068	  6.6823	  6.6845	              0	     -0.025	     -0.024	     -0.004	
 2017/08/17	  6.6836	  6.6886	  6.6748	  6.6860	              0	     -0.025	     -0.024	     -0.002	
 2017/08/18	  6.6853	  6.6885	  6.6763	  6.6800	              0	     -0.025	     -0.024	     -0.001	
 2017/08/21	  6.6807	  6.6836	  6.6669	  6.6705	              0	     -0.025	     -0.024	     -0.001	
 2017/08/22	  6.6707	  6.6723	  6.6576	  6.6695	              0	     -0.025	     -0.024	     -0.001	
 2017/08/23	  6.6709	  6.6715	  6.6587	  6.6594	              0	     -0.025	     -0.025	     -0.002	
 2017/08/24	  6.6593	  6.6633	  6.6539	  6.6623	              0	     -0.025	     -0.025	     -0.001	
 2017/08/25	  6.6623	  6.6644	  6.6411	  6.6421	              0	     -0.027	     -0.025	     -0.003	
 2017/08/28	  6.6403	  6.6433	  6.6159	  6.6227	              0	     -0.029	     -0.026	     -0.006	
 2017/08/29	  6.6225	  6.6261	  6.5963	  6.6115	              0	     -0.031	     -0.027	     -0.008	
 2017/08/30	  6.6125	  6.6130	  6.5827	  6.5977	              0	     -0.034	     -0.028	     -0.011	
 2017/08/31	  6.5980	  6.6086	  6.5886	  6.5916	              0	     -0.036	     -0.030	     -0.012	
 2017/09/01	  6.5917	  6.5933	  6.5442	  6.5605	              0	     -0.039	     -0.032	     -0.016	
 2017/09/04	  6.5591	  6.5663	  6.5242	  6.5303	              0	     -0.044	     -0.034	     -0.020	
 2017/09/05	  6.5312	  6.5596	  6.5273	  6.5417	              0	     -0.047	     -0.037	     -0.020	
 2017/09/06	  6.5416	  6.5507	  6.5310	  6.5381	              0	     -0.048	     -0.039	     -0.019	
